567063:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
567503:[(2561739,1.0),(1203340,0.75312549118),(519744,0.746541074832),(1968773,0.716673492532),(1876513,0.707106781187),]
567913:[(1025695,0.816496580928),(1009366,0.801783725737),(1301883,0.755928946018),(569889,0.734553160312),(2128544,0.707106781187),]
568079:[(2129958,0.525225731439),(2640072,0.525225731439),(578184,0.13130643286),(630499,0.13130643286),(794129,0.13130643286),]
568114:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
568221:[(2142673,0.975900072949),(1497006,0.912870929175),(1365661,0.834057656228),(921541,0.755928946018),(2447599,0.707106781187),]
568687:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
568975:[(2612833,0.857492925713),(1933853,0.755928946018),(1120725,0.4472135955),(1106225,0.4472135955),(162252,0.408248290464),]
569155:[(1527663,0.707106781187),(2534752,0.338061701891),(1268570,0.169030850946),(1394675,0.169030850946),(1527539,0.169030850946),]
569737:[(2108165,0.949425326555),(1655850,0.622540419157),(553591,0.550211124766),(2600575,0.516397779494),(925131,0.426401432711),]
569812:[(1548201,0.958372715007),(1748521,0.953998092006),(423288,0.824612861899),(683063,0.755928946018),(668899,0.745089606502),]
569844:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
569966:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
569995:[(97350,0.894427191),(2413494,0.852817191974),(2150585,0.707106781187),(251930,0.707106781187),(1801186,0.707106781187),]
570248:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
571703:[(2124761,0.755928946018),(2802808,0.755928946018),(1627875,0.707106781187),(1302734,0.707106781187),(285868,0.707106781187),]
572101:[(2833963,0.87827531069),(2065842,0.755928946018),(1469087,0.566138517072),(2770160,0.533931099217),(68007,0.5),]
572248:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
572354:[(2607482,1.0),(646675,0.852802865422),(102963,0.812276932107),(609151,0.801783725737),(2136354,0.611775290321),]
572568:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
572790:[(433733,0.894427191),(1017052,0.866025403784),(1854566,0.866025403784),(1946833,0.77151674981),(1287265,0.725212643783),]
572801:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
572820:[(31053,0.639602149067),(2674899,0.57735026919),(830345,0.57735026919),(2822587,0.5),(1742604,0.426401432711),]
572924:[(1602196,0.964763821238),(1766092,0.870062840141),(1841463,0.861640436855),(2391422,0.852802865422),(2033631,0.821994936527),]
573272:[(2483915,0.898026510134),(1098890,0.894427191),(1160780,0.762492851663),(1856606,0.707106781187),(795125,0.707106781187),]
573483:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
573757:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
573759:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
574289:[(1529678,0.818317088385),(2342153,0.781133465885),(2659130,0.707106781187),(2012629,0.707106781187),(2512947,0.696526033147),]
574484:[(2822479,0.97735555485),(92053,0.787561530648),(2579374,0.707106781187),(955230,0.707106781187),(549965,0.707106781187),]
574485:[(1090310,0.930434003061),(1957614,0.928476690885),(2380491,0.920574617898),(731126,0.845154254729),(984924,0.816496580928),]
574693:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
574948:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
575020:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
575269:[(1092821,0.869672623248),(795125,0.72208166305),(1352001,0.707106781187),(2673740,0.707106781187),(2436920,0.707106781187),]
575337:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
575387:[(1502168,0.408248290464),(1344279,0.408248290464),(2374660,0.371194173255),(211036,0.328797974611),(2579304,0.164398987305),]
575456:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
576097:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
576155:[(536258,0.53033008589),(2056512,0.408248290464),(2057831,0.353553390593),(2730930,0.353553390593),(2778525,0.333333333333),]
576172:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
576221:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
576373:[(110133,0.816496580928),(2834355,0.789542033952),(2684599,0.723259470825),(288342,0.583459965992),(515119,0.513087889589),]
577513:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
578789:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
578971:[(937239,0.311085508419),(1808679,0.311085508419),(1434544,0.311085508419),(2570852,0.311085508419),(1448386,0.207390338946),]
580061:[(2435845,0.654739698935),(221351,0.57735026919),(1208817,0.57735026919),(2184430,0.57735026919),(1777889,0.566946709514),]
580567:[(1414492,0.755928946018),(302432,0.75),(1372681,0.707106781187),(2466849,0.60920769908),(1284786,0.57735026919),]
580855:[(813640,0.937042571332),(1390616,0.702246883177),(640407,0.701646415446),(2347945,0.656118910079),(585561,0.539163866017),]
581569:[(2500656,0.57735026919),(1107670,0.57735026919),(709825,0.482718118071),(2141350,0.301511344578),(644313,0.301511344578),]
581729:[(324577,0.816496580928),(2778525,0.742410335519),(104981,0.707106781187),(1430879,0.666666666667),(724014,0.57735026919),]
581823:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
582004:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
582286:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
582656:[(2214075,0.811107105654),(1617746,0.707106781187),(2247840,0.5),(2027540,0.485071250073),(1019055,0.485071250073),]
582769:[(788342,0.834057656228),(973863,0.816496580928),(2367413,0.774596669241),(2289895,0.77151674981),(1021927,0.755928946018),]
583177:[(1431608,0.430331482912),(901685,0.34426518633),(2745937,0.328797974611),(731325,0.258198889747),(1903149,0.258198889747),]
583683:[(938375,0.773957299203),(10579,0.562012044643),(569761,0.492518281311),(2067916,0.378513786845),(1920047,0.338061701891),]
583720:[(1717243,0.811502671201),(2283278,0.755928946018),(1622389,0.65698791185),(2196917,0.542326144547),(1777889,0.542326144547),]
583856:[(1818555,0.57735026919),(1953846,0.0),(18872,0.0),(460717,0.0),(79531,0.0),]
583966:[(1306144,0.816496580928),(278589,0.426401432711),(1042037,0.408248290464),(1620901,0.377964473009),(2804690,0.377964473009),]
585367:[(2507411,0.948683298051),(1972218,0.683130051064),(2563457,0.57735026919),(684089,0.418815218785),(1583603,0.377964473009),]
585839:[(2477757,0.304997140665),(2396148,0.152498570333),(2013744,0.152498570333),(734196,0.152498570333),(2060795,0.152498570333),]
586226:[(915004,0.57735026919),(2598619,0.5),(964898,0.288675134595),(853201,0.288675134595),(1195762,0.242535625036),]
586279:[(2645213,0.928476690885),(2686586,0.878310065654),(2625619,0.870388279778),(1465807,0.836660026534),(2357006,0.82725800459),]
586515:[(2520708,0.848874687627),(2062886,0.757433283717),(2801212,0.707106781187),(1229920,0.707106781187),(682280,0.707106781187),]
586665:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
586793:[(2415922,0.866025403784),(725456,0.834057656228),(2574702,0.774596669241),(152305,0.712581237983),(1369964,0.642447484561),]
586837:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
587000:[(2347945,0.797724035217),(1245551,0.762492851663),(2617450,0.57735026919),(2391382,0.57735026919),(2530608,0.554700196225),]
587039:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
587599:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
588006:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
588111:[(1092821,0.242535625036),(2550356,0.0),(1077498,0.0),(203144,0.0),(1244196,0.0),]
588353:[(1602196,0.964763821238),(670600,0.816496580928),(2811546,0.714285714286),(2730942,0.707106781187),(1492759,0.703195395231),]
588618:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
588832:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
588927:[(75845,0.344123600806),(215982,0.344123600806),(20923,0.301511344578),(2768170,0.229415733871),(687732,0.229415733871),]
589046:[(2050517,1.0),(478208,0.598428342237),(752123,0.583459965992),(479554,0.5),(2781938,0.408248290464),]
589162:[(317467,1.0),(1120901,0.894427191),(1561224,0.828911503027),(1526269,0.816496580928),(467643,0.801783725737),]
589499:[(2220468,0.894927197932),(287927,0.377964473009),(2422473,0.0),(1615899,0.0),(2794661,0.0),]
589604:[(1092821,0.755928946018),(261953,0.601744048104),(2029895,0.594635316998),(2099273,0.5),(1784982,0.5),]
590311:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
590418:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
590606:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
591219:[(882543,0.755677120109),(382080,0.707106781187),(970513,0.707106781187),(318747,0.597356762029),(1279825,0.57735026919),]
591372:[(1763102,0.816496580928),(490073,0.0),(830073,-0.204124145232),(746757,-0.204124145232),(1446411,-0.204124145232),]
591605:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
592254:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
592365:[(2831826,0.661763493738),(1582140,0.566869654058),(1226980,0.480384461415),(715061,0.4360514248),(1258181,0.339151108178),]
592493:[(1171271,0.331133089266),(1635931,0.19867985356),(972388,0.132453235707),(1308655,0.132453235707),(1454438,0.132453235707),]
593201:[(1077312,0.707106781187),(2200718,0.700140042014),(2215624,0.666666666667),(734196,0.57735026919),(2559475,0.57735026919),]
593393:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
593478:[(1990447,0.334824765091),(1233396,0.267859812073),(2215272,0.267859812073),(964035,0.133929906036),(747434,0.0669649530182),]
593503:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
594300:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
594365:[(2398985,0.388107736412),(1146589,0.323423113677),(640407,0.32025630761),(1770423,0.258738490941),(2670770,0.258738490941),]
594752:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
594974:[(2320579,0.928476690885),(1864789,0.914219205908),(1634983,0.782623792125),(1376058,0.755928946018),(131739,0.755928946018),]
595057:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
595116:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
595781:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
596011:[(1703728,0.875189948987),(345660,0.733358797623),(698891,0.693375245282),(2080014,0.654653670708),(23791,0.57735026919),]
596056:[(2255733,0.970142500145),(1448948,0.938880845173),(2635038,0.878114079918),(2344591,0.811107105654),(467643,0.801783725737),]
596362:[(1072942,0.94809092628),(499178,0.937042571332),(2782162,0.895167304648),(243557,0.780868809443),(1671183,0.732793491626),]
596638:[(220216,0.774596669241),(313894,0.774596669241),(303635,0.729324957489),(437245,0.707106781187),(2546799,0.707106781187),]
596785:[(152305,0.712581237983),(50457,0.707106781187),(546415,0.68599434057),(1090792,0.658504607869),(589441,0.658504607869),]
597121:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
597200:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
597875:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
598064:[(1186979,0.7453559925),(256095,0.706322414022),(2693020,0.620173672946),(1151382,0.408248290464),(297006,0.408248290464),]
598811:[(984924,0.940720868384),(881546,0.794719414239),(1667513,0.707106781187),(1694879,0.599287384501),(1271958,0.578859684234),]
598856:[(1121207,0.658585559938),(1386412,0.632455532034),(2202501,0.632455532034),(2069896,0.548821299948),(2598619,0.5),]
599021:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
599461:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
599587:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
599698:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
599764:[(170089,0.696310623823),(1058584,0.662589156449),(271776,0.615457454897),(1874844,0.6),(2427058,0.57735026919),]
599782:[(1382937,0.948683298051),(1522825,0.894427191),(1426983,0.834057656228),(524846,0.7453559925),(807790,0.737025822791),]
599960:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
600014:[(2128544,0.754829412424),(1130730,0.656701460126),(560311,0.654653670708),(1294034,0.6),(1982972,0.581318358976),]
600882:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
600938:[(2304548,0.235702260396),(1869729,0.0),(737508,0.0),(1373134,0.0),(188707,-0.235702260396),]
601272:[(869550,0.845154254729),(343132,0.816496580928),(2778525,0.778379847669),(104981,0.707106781187),(1430879,0.666666666667),]
601372:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
601603:[(2326562,0.288675134595),(211667,0.0),(752123,-0.288675134595),(2778525,-2),(1244196,-3),]
601666:[(1753570,0.763762615826),(2578120,0.721994872381),(1988760,0.596284794),(2187754,0.5),(2618468,0.436435780472),]
602319:[(2651077,0.811107105654),(2797144,0.729324957489),(1256718,0.707106781187),(71347,0.688247201612),(1403266,0.603022689156),]
602706:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
602933:[(2344591,0.811107105654),(1698195,0.75),(1910875,0.707106781187),(1106124,0.707106781187),(1051184,0.707106781187),]
603001:[(1602196,0.964763821238),(2483915,0.898026510134),(2391422,0.852802865422),(2229825,0.807718627176),(2250299,0.804030252207),]
603199:[(443300,0.717137165601),(2784811,0.707106781187),(2698468,0.700140042014),(2822479,0.665900624776),(2148901,0.652310938765),]
603209:[(1502490,0.502925866595),(359846,0.327326835354),(2658546,0.218217890236),(266445,0.109108945118),(1955065,0.109108945118),]
603225:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
603239:[(755183,0.948683298051),(2690105,0.755928946018),(179144,0.727606875109),(1461744,0.707106781187),(1129899,0.707106781187),]
603302:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
603420:[(360505,0.976546150525),(2020029,0.894427191),(223623,0.833864073607),(278589,0.582539597497),(2036783,0.516397779494),]
603974:[(2695065,0.832050294338),(1472473,0.829561355784),(2827662,0.707106781187),(1485751,0.5),(2518350,0.461097414952),]
604023:[(1829050,0.477334370505),(2425812,0.301511344578),(644313,0.301511344578),(709825,0.301511344578),(2141350,0.252322608105),]
604035:[(415108,0.762073496289),(925176,0.721687836487),(1032110,0.65747826331),(1543175,0.630592625094),(2421624,0.603022689156),]
604607:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
605129:[(1128805,0.707106781187),(1626047,0.57735026919),(897837,0.57735026919),(2109679,0.536806424617),(1424081,0.4472135955),]
605226:[(542438,0.942809041582),(1120901,0.894427191),(152305,0.712581237983),(2049850,0.632455532034),(1550785,0.625663511118),]
605420:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
605439:[(552726,0.845154254729),(2293269,0.787838597158),(2693538,0.688247201612),(716504,0.601061514446),(2084369,0.507673082567),]
605777:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
606119:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
606385:[(642020,0.986393923832),(2047022,0.721687836487),(271776,0.615457454897),(2079601,0.607456739231),(1648491,0.595878880804),]
606609:[(784737,0.820984162223),(1476432,0.707106781187),(2774733,0.707106781187),(278589,0.707106781187),(201247,0.707106781187),]
606644:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
606738:[(2142673,0.975900072949),(1708813,0.801783725737),(2409634,0.761576814975),(2287883,0.753778361444),(1092821,0.666666666667),]
606934:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
607467:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
607992:[(2516900,0.803219328902),(1946833,0.77151674981),(1526269,0.725906607304),(1903249,0.707106781187),(536047,0.648423728538),]
608262:[(634336,0.96896279025),(981752,0.869774715724),(2659853,0.832050294338),(2460752,0.560315525728),(1395630,0.522232967867),]
608527:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
608541:[(33540,0.15294382258),(520869,0.15294382258),(805382,0.15294382258),(2502857,0.15294382258),(143377,0.0764719112902),]
608813:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
608861:[(839835,0.904534033733),(562493,0.707106781187),(184190,0.707106781187),(2586497,0.597614304667),(2295889,0.57735026919),]
609025:[(2211445,0.665170565996),(478799,0.616315634428),(2132793,0.528270543795),(306192,0.457495710998),(934551,0.402693633128),]
609558:[(654127,0.727606875109),(994764,0.624695047554),(2822479,0.617017552342),(2712481,0.607314272113),(116585,0.6),]
609659:[(494929,0.816496580928),(1124313,0.0),(2489959,0.0),(2778525,-2),(1244196,-3),]
610346:[(1874092,0.858116330321),(1250701,0.841178475377),(1577713,0.774596669241),(547103,0.729324957489),(2491011,0.707106781187),]
610609:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
611257:[(2330188,0.883063907457),(1149263,0.811107105654),(519744,0.162221421131),(1975800,0.162221421131),(183559,0.162221421131),]
611279:[(2344591,0.811107105654),(2665046,0.748817640795),(2284411,0.727606875109),(1127970,0.707106781187),(1531941,0.707106781187),]
611900:[(1623663,0.755928946018),(1845977,0.377964473009),(2448087,0.0),(839008,0.0),(1248342,0.0),]
611908:[(280155,0.917662935482),(1599559,0.712068994916),(2352653,0.653720450461),(2618495,0.632455532034),(2360803,0.534522483825),]
612282:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
612457:[(801430,0.894427191),(1365661,0.821583836258),(2498181,0.76980035892),(679564,0.707106781187),(65781,0.688247201612),]
612605:[(1402992,0.681828126836),(2316514,0.529812942826),(1056667,0.5),(433786,0.468164588785),(811251,0.445435403187),]
612777:[(2686586,0.878310065654),(2347945,0.797724035217),(2614865,0.755928946018),(838977,0.707106781187),(2353116,0.707106781187),]
612881:[(1575865,0.882522608122),(2778525,0.816496580928),(243812,0.57735026919),(306921,0.562253530232),(784737,0.5),]
612890:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
612983:[(92686,0.755928946018),(1296495,0.707106781187),(1750525,0.707106781187),(818888,0.64051261522),(1287323,0.59033718154),]
613204:[(98545,0.57735026919),(587544,0.433012701892),(1797707,0.288675134595),(2077165,0.288675134595),(1602611,0.144337567297),]
613430:[(415108,0.762073496289),(2545064,0.4472135955),(1787924,0.4472135955),(1014523,0.425),(594200,0.234484152704),]
613477:[(981752,0.787838597158),(1239082,0.619495328557),(1684123,0.424264068712),(256304,0.393919298579),(494815,0.384110639799),]
614474:[(2627362,0.707106781187),(67066,0.646996639221),(327358,0.634288941905),(2391945,0.630211319028),(604795,0.570338167292),]
614494:[(1681825,0.899685748868),(1134847,0.808290376865),(2690105,0.755928946018),(1461744,0.707106781187),(700387,0.666666666667),]
615225:[(2407172,0.816496580928),(1224158,0.774596669241),(662309,0.707106781187),(665812,0.707106781187),(2051654,0.68599434057),]
615354:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
615396:[(1804721,0.951189731211),(460717,0.707106781187),(1382937,0.707106781187),(416241,0.707106781187),(1305514,0.707106781187),]
615456:[(2828231,0.554700196225),(2093360,0.277350098113),(2040698,0.277350098113),(980154,0.277350098113),(79034,0.277350098113),]
615471:[(1824527,0.57735026919),(1036466,0.557086014531),(2501989,0.547722557505),(1736011,0.547722557505),(422888,0.535913942449),]
615930:[(1943713,0.960768922831),(125278,0.632455532034),(1717754,0.349333505844),(2131278,0.316227766017),(275838,0.316227766017),]
616027:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
616272:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
616445:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
617294:[(514146,0.5),(2664128,0.25),(2406881,0.25),(2017808,0.25),(1015358,0.25),]
617673:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
619045:[(1139058,0.707106781187),(2121292,0.707106781187),(1781580,0.688247201612),(804578,0.620173672946),(1889900,0.615457454897),]
619072:[(1501578,0.707106781187),(558722,0.408248290464),(996279,0.353553390593),(1517428,0.353553390593),(2619118,0.353553390593),]
619445:[(2764775,0.549442255795),(2250103,0.412081691846),(1386412,0.206040845923),(2002097,0.137360563949),(2534034,0.132825334649),]
619844:[(1087072,0.753778361444),(213792,0.630893268144),(2212434,0.603022689156),(1683274,0.57735026919),(1060300,0.557086014531),]
620678:[(175992,0.801783725737),(1678525,0.707106781187),(632512,0.707106781187),(2202501,0.632455532034),(1889900,0.615457454897),]
620852:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
621115:[(1246472,0.76980035892),(1113274,0.707106781187),(2693538,0.688247201612),(1814684,0.4472135955),(2175331,0.4472135955),]
621393:[(2728596,0.898026510134),(2043929,0.894427191),(2327186,0.727606875109),(2111567,0.707106781187),(1299162,0.587426950808),]
621541:[(1118007,0.886796350348),(1757829,0.666666666667),(385217,0.57735026919),(1740143,0.46625240412),(2471510,0.449013255067),]
621574:[(357250,0.77151674981),(824153,0.57735026919),(685185,0.353553390593),(1249278,0.260654966441),(836451,0.260288420378),]
622076:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
622156:[(922643,0.707106781187),(1011456,0.0),(2658124,0.0),(2778525,-2),(1244196,-3),]
622176:[(715272,0.474341649025),(1596456,0.258198889747),(2268646,0.258198889747),(770735,0.220187014825),(1615234,0.158113883008),]
622451:[(1140098,0.319801074533),(2168794,0.319801074533),(525725,0.319801074533),(1796526,0.213200716356),(1290394,0.106600358178),]
622479:[(2214075,0.811107105654),(1449761,0.666666666667),(1071532,0.654653670708),(1717731,0.594635316998),(2261952,0.53033008589),]
622970:[(1025695,0.816496580928),(1009366,0.801783725737),(1301883,0.755928946018),(2128544,0.707106781187),(933485,0.688247201612),]
623334:[(1713185,0.953820966477),(15226,0.738548945876),(505157,0.556890098923),(612412,0.503952630679),(2791778,0.5),]
623569:[(2491700,0.917662935482),(415108,0.762073496289),(39498,0.57735026919),(1788462,0.57735026919),(1402854,0.424448131345),]
623936:[(2615477,0.76980035892),(1867675,0.71818484646),(862860,0.693375245282),(2704266,0.648885684523),(1679143,0.606976978667),]
624149:[(1647386,1.0),(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),]
624206:[(1732529,0.677834389405),(447615,0.518343944839),(570154,0.5),(2766381,0.5),(1717731,0.358853500273),]
624531:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
624725:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
624804:[(588861,0.898026510134),(902953,0.774596669241),(954409,0.707106781187),(757105,0.57735026919),(155821,0.566946709514),]
625720:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
626603:[(784737,0.820984162223),(1476432,0.707106781187),(2774733,0.707106781187),(278589,0.707106781187),(201247,0.707106781187),]
627103:[(1702777,0.753778361444),(585792,0.73029674334),(1538218,0.707106781187),(43306,0.673873627764),(100254,0.636363636364),]
627112:[(1092821,0.819645387093),(1524884,0.75),(2673740,0.707106781187),(2436920,0.707106781187),(1450832,0.707106781187),]
627287:[(122317,0.632455532034),(2316408,0.316227766017),(636889,0.296499726664),(1301316,0.148249863332),(650475,0.148249863332),]
627298:[(1188585,0.917662935482),(459760,0.844317053676),(36430,0.654653670708),(213792,0.630893268144),(472594,0.603022689156),]
627932:[(1576126,0.816496580928),(1526269,0.816496580928),(892196,0.67082039325),(1867675,0.608228737016),(117019,0.554700196225),]
628443:[(2040236,0.952033109297),(2833800,0.508000508001),(480007,0.508000508001),(2382848,0.381000381001),(1313364,0.298274993136),]
629778:[(2541133,0.782623792125),(2410925,0.755928946018),(2660436,0.719815750749),(490987,0.57735026919),(1050614,0.570922344874),]
630033:[(1550605,0.843274042712),(795125,0.707106781187),(1192914,0.620173672946),(1294034,0.6),(1130730,0.6),]
630836:[(1495141,0.632455532034),(1769025,0.612372435696),(2509961,0.57735026919),(1370919,0.556330573662),(2051674,0.5),]
631115:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
631671:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
631708:[(923364,0.919145030018),(1995249,0.843274042712),(1033843,0.810998224909),(2512947,0.588137894154),(2021532,0.57735026919),]
632200:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
632284:[(2517818,0.832050294338),(1761602,0.801783725737),(583078,0.707106781187),(1975777,0.707106781187),(951920,0.707106781187),]
632803:[(2169235,1.0),(1367220,0.852802865422),(295084,0.774596669241),(451683,0.657595949221),(2236464,0.547722557505),]
632829:[(2327774,0.894427191),(589900,0.816496580928),(1247854,0.808452083454),(108752,0.707106781187),(2182715,0.707106781187),]
632881:[(1479987,0.811107105654),(2332561,0.57735026919),(829088,0.544331053952),(819496,0.544331053952),(2014172,0.408248290464),]
633258:[(1795868,0.707106781187),(1781580,0.688247201612),(972388,0.662589156449),(178239,0.57735026919),(2778525,0.57735026919),]
633556:[(338801,0.970142500145),(194241,0.904534033733),(1322778,0.894427191),(1141074,0.883883476483),(1881835,0.857142857143),]
634240:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
634414:[(1925973,0.570992905992),(2468829,0.5),(34611,0.282842712475),(2452576,0.229415733871),(2739000,0.229415733871),]
634521:[(514976,0.5),(2356211,0.0),(2778525,-2),(1244196,-3),(1386412,-4),]
634553:[(1917340,1.0),(816431,0.208514414057),(1477126,0.0),(496442,0.0),(711468,0.0),]
635116:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
635390:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
635420:[(1369829,0.593390829097),(2453836,0.593390829097),(1791015,0.118678165819),(1613853,0.118678165819),(2759789,0.118678165819),]
635948:[(2348573,0.97735555485),(2153420,0.821994936527),(2507411,0.821803945273),(2342153,0.781133465885),(2545674,0.77151674981),]
636177:[(1809971,0.5),(92454,0.185695338177),(2140692,0.0),(254103,0.0),(225948,0.0),]
636455:[(2415922,0.866025403784),(295459,0.832213617589),(1794685,0.566211326899),(83460,0.554700196225),(621322,0.54554472559),]
636547:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
