user_id,recommended_items
628443,	2040236	2458668	397124	197545	882380
629778,	2315525	2410925	1761602	2320579	90521
630033,	270463	1948123	1584843	795125	771416
630836,	1870835	2085408	1764845	1189793	2509961
631115,	947818	2789637	1706517	1519714	190666
631671,	2239755	11277	265876	2789248	2517630
631708,	923364	113273	1460626	1350893	1033843
632200,	2642267	2033443	807283	2770468	389344
632284,	1805606	1719972	1195481	2354859	2527062
632803,	1367220	601761	1873175	295084	2141770
632829,	327360	2182715	2277205	1261728	2782272
632881,	1479987	767651	2332561	2319886	819496
633258,	1860008	1885102	1910875	193483	1251571
633556,	1269685	758125	2791339	1251571	1838145
634240,	1795460	1436278	1176437	712284	1718977
634414,	887776	2677791	788342	1124764	1839483
634521,	686014	1174707	1095078	494940	213573
634553,	1917340	246007	2223453	11263	962194
635116,	2778525	1244196	1386412	657183	2791339
635390,	1548055	2203533	1682330	493460	1824527
635420,	1369829	2453836	2003241	1268601	1092821
635948,	69820	2629501	1497006	2527062	1264055
636177,	81952	2826101	1501578	313894	875776
636455,	1150136	617848	943330	2415922	2121292
636547,	497682	5799	734196	2745021	1830993
636603,	2826101	1794685	2057797	2233273	2479678
636679,	1941511	1018089	116474	504348	2491623
637388,	2778525	1244196	1386412	657183	2791339
637556,	2564608	1273652	1118121	1196551	1993864
637774,	2090622	1418609	2728774	518244	2140786
637908,	2786340	1428727	640579	1267928	434644
637922,	925129	2123083	656696	2606751	1195796
637981,	818888	1943713	2728774	2596732	186161
638134,	728099	2319922	1550379	684089	1993453
638297,	526154	780790	2771516	1755502	100468
638622,	1589181	2715741	882801	2555524	2778525
638812,	808771	549487	502139	1730302	517170
638883,	1975777	2040236	1797064	1683780	2710106
639039,	1212118	2637429	1826	1090310	2078155
639236,	2174514	79531	1796771	2262948	1092821
639322,	2568283	2205047	477560	1575734	295029
639376,	2734883	521643	1790746	2158478	1474268
639432,	150320	2295683	2504198	983391	827852
639992,	2778525	1244196	1386412	657183	2791339
640447,	1090902	2077469	2024684	1264055	1576725
641008,	2179851	560311	1468635	221987	2440541
641142,	2778525	1244196	1386412	657183	2791339
641986,	218122	972388	2154115	1833869	1184612
642232,	293569	2163175	593480	794677	1186125
642430,	984924	2248877	2739609	2700664	1552411
642619,	375324	205039	134624	2707152	1768024
643094,	2778525	1244196	1386412	657183	2791339
643227,	2013432	392985	2336274	1169383	581362
643231,	1604145	2618332	1561933	2582558	1018926
643546,	2778525	1244196	1386412	657183	2791339
644485,	1655487	83516	21333	1458986	585792
644493,	840080	978515	2036178	2373621	2196249
644500,	2778525	1244196	1386412	657183	2791339
644565,	942253	2439230	2538232	1442937	816014
644627,	2588690	2421539	2778525	1244196	1386412
644640,	1550605	1425726	208937	1424471	152305
644765,	984924	2042635	356237	232730	2462072
644865,	2739609	2413494	2151648	921860	2182715
644948,	2778525	1244196	1386412	657183	2791339
645084,	1531419	1948123	97350	2803305	671359
645387,	2778525	1244196	1386412	657183	2791339
645413,	1472220	1427934	1795584	84369	2017178
645429,	868361	1432568	1494361	415358	1839483
645447,	584053	1004023	662302	2734053	1630881
645450,	1124313	1027027	2047207	2353766	367160
646366,	1680783	237692	218501	2589829	2233273
646483,	1288082	2642267	1553467	1122277	1050133
646506,	61784	1088079	2695065	400455	415043
646661,	910919	730432	474536	2090253	831334
649037,	1042196	879958	1516543	1063997	1568572
649044,	1165361	2684599	322979	2802573	1476432
649369,	1656661	942253	2439230	1150136	929465
649820,	2778525	1244196	1386412	657183	2791339
649899,	2280960	2106311	1827533	28114	2013026
649916,	1886939	568191	206864	862860	1398399
649994,	877455	59830	1091589	410070	1683274
650286,	973863	2289895	2090350	1499394	56156
650327,	2778525	1244196	1386412	657183	2791339
650784,	315939	2533908	631686	2816193	902396
650941,	146196	2182715	1380378	261490	1346114
651099,	1496888	646236	1240029	2632136	95192
651222,	2778525	1244196	1386412	657183	2791339
651964,	2537626	331583	2521699	2829391	1293581
652018,	2778525	1244196	1386412	657183	2791339
652085,	2778525	1244196	1386412	657183	2791339
652120,	2778525	1244196	1386412	657183	2791339
652166,	2154014	1132800	825006	1310430	636889
652775,	1864789	929465	261490	2641274	2776138
653097,	716504	1765174	1293572	2250038	1009391
653189,	2778525	1244196	1386412	657183	2791339
653463,	102006	2290809	1876513	2545227	2590954
653469,	1386412	587796	183442	554226	2782162
653560,	2433487	2157027	2133506	2796479	1760050
653922,	2807311	1446760	1457231	2829667	2622187
653982,	632512	2239409	2414119	1759130	2562693
654486,	2799377	2391745	2313266	2402273	1999024
654669,	617858	697894	294138	2799422	2591032
654721,	1198122	2611199	2068319	1557292	834755
654961,	2395026	2289895	2096082	823512	515119
655020,	428872	2488882	2186774	668899	460717
655618,	2017170	1212173	1231082	1329862	278589
655921,	914398	41406	1338810	1364124	1314583
656106,	336136	793634	734196	1714860	2146290
656450,	1834588	102006	1804721	2584077	2036870
656524,	2559923	1905833	1103049	1865831	828489
657029,	2695065	2313955	1288677	1217849	12160
657163,	2564608	60875	1118121	1434445	1459781
657202,	2354859	2521990	69820	1352337	2714597
658000,	2778525	1244196	1386412	657183	2791339
658043,	2154014	1132800	825006	1310430	1731527
658209,	1475452	1328888	739120	1303869	2464341
659002,	2414830	2462072	1874092	1811496	468250
659676,	2778525	1244196	1386412	657183	2791339
659901,	634336	2086041	129918	2409634	880759
660040,	1790865	638517	2156629	1519543	699187
660050,	2394806	816014	2659853	2001254	467643
661223,	574342	2040236	1732529	397124	1619241
661426,	2392150	2116146	1139628	925176	984228
661982,	295029	1897910	2322060	1512340	428659
662182,	2826101	59444	424893	2660436	68863
662415,	466460	2793835	414848	1390433	1898172
662444,	2778525	1244196	1386412	657183	2791339
662882,	536047	1932410	322220	954409	310819
663098,	1454707	132002	1119495	16224	2512177
663203,	2659853	1687295	1442303	148700	2518481
663358,	1540118	522271	1944368	1119853	788342
663471,	1687644	845520	2048862	574038	1277131
663978,	548132	1900952	2222166	2833675	7538
664622,	194241	10579	1492830	2594614	1631649
664831,	2778525	1244196	1386412	657183	2791339
664985,	1403918	2778525	1244196	1386412	657183
665216,	1808862	562303	2380717	1424471	1887309
665244,	27680	2620343	2625282	2511483	1964661
665263,	486936	1268505	60759	533554	1769118
665388,	1621883	2112737	2615784	96717	1650365
665405,	445302	1809852	929675	992801	1520549
665481,	739120	2749976	1476432	155458	2262948
665929,	2778525	1244196	1386412	657183	2791339
666191,	261490	444228	259808	2289895	883981
666412,	1941511	1212118	830073	2078155	1957614
666456,	147966	873725	579292	2415922	2829657
666700,	2030128	2301972	1423037	1516543	1922872
666735,	2638669	1795868	450390	2477853	2309131
667303,	1122477	256358	1570549	2447891	2409457
667326,	634336	375469	1499295	1362357	197545
667363,	1212118	2637429	830073	1090310	554226
667531,	2778525	1244196	1386412	657183	2791339
667651,	2778525	1244196	1386412	657183	2791339
668306,	1305773	166946	1695664	100254	971583
668320,	2778525	1244196	1386412	657183	2791339
668412,	1731527	1209956	2092467	2650958	2479678
668440,	2203434	1225652	1242727	92536	1762898
668488,	2085889	403728	1329862	2672108	2654710
668978,	1717243	1220445	510461	1768848	1945148
668986,	2099789	2113496	1107252	273279	1746486
669105,	996462	880759	2685863	1859948	482003
669195,	147350	958803	52107	1119495	2388593
669216,	505157	278589	1768848	221840	1683274
669456,	1044973	2641750	41126	495939	740487
669517,	104283	1581360	682817	2675572	2437922
670221,	1499162	2445350	212920	2071234	663896
670276,	2611528	734196	1710153	2266525	254917
670613,	2551376	2210940	183001	2509848	1987136
671027,	2778525	1244196	1386412	657183	2791339
671199,	1443706	1776330	330019	1162250	1386412
671742,	1638261	2798615	984811	355353	1291674
672246,	1668298	233796	2219619	2674811	2519983
672782,	2778525	1244196	1386412	657183	2791339
673652,	2540583	1675294	1034598	784737	2002097
673741,	2342153	2755536	1064821	925765	2012864
673756,	2778525	1958145	78899	399596	560898
674522,	996738	2116470	2593483	265291	1152752
674567,	2028380	1156414	2455056	1885102	2627099
674960,	923364	2435845	1799849	1036813	2629501
675008,	1870042	649366	1995815	1757987	1545642
675061,	1735925	2123021	1357322	2013513	2007648
676076,	1098848	282884	285761	2455056	1967964
676693,	2778525	1244196	1386412	657183	2791339
676804,	2778525	1244196	1386412	657183	2791339
676947,	414143	2826101	723777	1585780	1786175
677228,	432120	6834	1250701	1637441	1719707
677661,	795125	2031674	1477563	216052	2512859
677772,	162125	1150136	1576725	2546303	2606173
678096,	2397541	792604	1550379	1761602	354268
678272,	315341	832174	995871	1585780	387201
678887,	2778525	1244196	1386412	657183	2791339
679475,	1160495	1902122	1629604	2816698	416248
679644,	214466	310544	2659853	1277012	2397044
680242,	2545674	721383	2153420	1119853	2342153
680449,	445166	324333	111095	2641750	2552625
680482,	338801	1331464	758125	194241	1322778
680856,	2109298	1350991	1769599	1501162	1955277
680936,	2374658	2546751	1941455	5207	675502
680979,	2522554	1460299	1564672	2833767	1447370
681179,	2778525	1244196	1386412	657183	2791339
681192,	2826101	285868	2470569	1517987	2156629
681936,	91986	2584077	1446843	596079	261467
682007,	324577	853722	218501	2589829	1088023
682466,	2813331	2117541	121026	445302	443300
682526,	1387275	715061	477560	1729115	2113458
683268,	2778525	1244196	1386412	657183	2791339
683743,	2778525	1244196	1386412	657183	2791339
684230,	2424713	2435845	712300	90135	1717243
685045,	1245551	78338	1777103	111742	582593
685378,	1586072	1118007	1894150	2154115	312742
685712,	2778525	1244196	1386412	657183	2791339
685813,	2418253	1753220	166946	1366236	1325341
685929,	695609	1186125	1895173	827852	2246580
686738,	877455	1804721	2538232	922535	59830
686822,	2707666	134458	2623166	794156	1835885
687484,	2300234	1036830	1273892	494504	2148901
687494,	1804721	1724745	1027027	1455644	1890624
687499,	1894867	278589	2452874	1278439	1848324
687534,	1408219	2049946	1742604	2527850	1867675
687739,	2264557	2343171	587796	503355	206864
687906,	801479	556281	104775	127619	2515155
688094,	1576725	2504198	2544454	1584843	533705
688100,	2654710	1883	881546	1017583	2463449
688409,	1950053	2652769	1553819	2381327	380595
688784,	473807	283635	468250	1093296	668146
688811,	2316949	391068	672342	194241	1324922
690161,	2778525	1244196	1386412	657183	2791339
690262,	2511002	1252931	2470649	2625619	935974
690305,	2778525	1244196	1386412	657183	2791339
690866,	1025695	1244196	1848170	1141233	2778525
691314,	2778525	1244196	1386412	657183	2791339
691824,	2778525	1244196	1386412	657183	2791339
692082,	1604145	2618332	1561933	567617	713977
692383,	2778525	1244196	1386412	657183	2791339
692642,	2015174	1117270	768905	830073	1812210
693221,	1147847	2414830	2462072	1811496	2541133
693583,	1646883	2476293	2335273	79775	2569166
693961,	1341397	1328872	2003708	1127002	2112869
693993,	526501	631930	952102	1250701	767563
694051,	2451783	2321168	278589	1242727	1781580
694095,	1190091	1173665	2338560	2181794	778828
694331,	2778525	1244196	1386412	657183	2791339
694432,	2778525	1244196	1386412	657183	2791339
694865,	2778525	2158478	1474268	1412019	1671183
695201,	360955	1175356	2397541	2309085	174892
695417,	2778525	1244196	1386412	657183	2791339
696349,	757657	1196154	365846	547164	812068
696480,	2778525	1244196	1386412	657183	2791339
696532,	327361	1652470	967162	1060558	677711
696578,	2778525	1244196	1386412	657183	2791339
697311,	1044622	1540116	452208	1806108	2306713
697627,	2438615	285761	2309085	16356	1472473
697633,	1297497	1804721	2709378	247719	224367
697715,	345660	2606173	1562880	2456017	691437
697855,	2654786	1427054	315939	2533908	631686
698151,	2778525	1244196	1386412	657183	2791339
698208,	1090902	1264055	2411495	367278	513644
698794,	1297497	1804721	661157	866429	2148839
699492,	287927	730809	392985	784737	1963763
699902,	967007	220136	980778	269612	2766686
700285,	34993	1640213	2239082	1095941	2204165
700308,	1479987	812479	1196981	1439033	981037
700944,	456511	308760	1933853	1096073	1223012
701081,	2354859	2282988	1267146	472594	2313530
701101,	52413	1562880	711679	1016460	734196
701286,	385493	1060527	1855437	2289895	1575737
701484,	1966003	410414	2424927	2588710	1345393
702167,	2521990	1059018	291669	757533	554226
702714,	86679	493726	1543969	1828161	2696832
703087,	1156803	2589829	2362507	1162250	1025695
703153,	233796	1136949	1162250	2423978	550854
703236,	1568572	2310865	1917275	524197	1015173
703243,	720941	1811731	2347945	2656147	1575865
703367,	992801	2424679	267769	1550643	1162250
703680,	1491437	1456564	844416	328974	1631649
703807,	2771916	5207	2188175	2826101	2543737
703984,	360505	2354859	69820	1615124	472594
704265,	1550865	2738408	2660875	766863	2686586
704773,	115570	2778525	1244196	1386412	657183
704929,	1131987	2504198	2544454	1865831	2761745
705119,	1660565	289937	2154312	1137076	1590456
705407,	468701	1829851	1764174	2098073	2515249
705422,	392323	2439867	1342669	2579533	194318
705448,	2778525	1244196	1386412	657183	2791339
705619,	442147	2770160	1060855	1691871	340121
706513,	2397541	1534238	863165	1928254	72465
706955,	2778525	1244196	1386412	657183	2791339
707321,	2693020	258239	2728948	2469440	1469661
707562,	2833516	2152046	734196	2447891	1326591
707678,	2501356	267231	1600785	1559812	316014
707831,	2595020	1125573	1622623	1774071	2174514
708026,	472040	1386412	633832	632512	1948841
708267,	1118982	1604145	292206	1938924	2117630
708432,	2520708	1503597	2834732	1395256	259549
708606,	2410925	1666186	1843103	1342669	2085876
708791,	2595569	257496	1278439	987176	1414147
709003,	1194436	2232458	2512414	285868	2095672
709124,	2631568	2574702	2081247	1506715	734976
709215,	2705229	1548072	102963	1955579	2322769
709342,	1907735	249347	1602073	730277	1695248
709969,	1833869	1586072	1395630	1983719	2353116
709974,	1731527	81952	1566435	506115	1355248
710105,	1150136	2606173	2778525	1292959	2076321
711711,	254011	953263	2118911	1519543	986564
711871,	2106311	365846	1242418	804578	1461004
712167,	1975777	1298	2710106	583078	2795778
712237,	1731527	925751	2238644	732576	1881835
712507,	2204581	1521687	2592788	2275332	2520810
712516,	2774237	318744	1583355	1909987	1162250
712724,	163909	9054	555298	811087	1508005
712850,	2778525	1244196	1386412	657183	2791339
712875,	728099	122658	2415653	1728847	942005
713180,	2778525	1244196	1386412	657183	2791339
713598,	2778525	1244196	1386412	657183	2791339
713999,	2314914	1231082	1886939	2674163	2614865
714098,	354473	1412019	668146	1184328	1330133
714167,	2778525	1244196	1386412	657183	2791339
714306,	1176133	1476432	2409634	583078	2462072
714654,	2778525	1244196	1386412	657183	2791339
714902,	1944493	1092821	2637434	2512301	2258108
715734,	1615124	2409634	433733	1241464	2031981
716442,	850265	232730	2409634	2074429	2414545
716813,	2226505	902396	1521687	2275332	2733213
716972,	1073070	880759	2564608	2659853	1776930
717011,	1108200	2125180	1418609	2216677	1329862
717754,	528401	368473	2322020	1726380	1227036
717862,	1286433	1325941	745361	902978	2008152
717911,	1904911	2833963	540654	536047	736755
718076,	1078901	1671183	2415653	685972	332672
718308,	691263	1810189	2462072	1082898	2047542
718410,	2778525	1244196	1386412	657183	2791339
718723,	1231082	571485	868361	1472716	656696
718754,	2526320	2559923	2728774	2326256	205039
719081,	2778525	1244196	1386412	657183	2791339
720520,	1918420	354473	2395026	1119495	2637434
720814,	2104098	2455454	1108200	978696	1597912
721521,	2286154	2582558	1750840	2233273	1496579
722980,	1113937	2232446	969156	634957	25280
723180,	1967964	2036870	2796479	1533837	706307
723188,	993437	1283592	1745801	1385649	2766686
723331,	1703	2627099	2082622	838540	2053937
723409,	1576126	1027027	2326256	2297807	24587
723674,	1297827	1261988	1540116	1125986	2421089
723699,	2778525	1244196	1386412	657183	2791339
723795,	2464601	2602816	173544	2727626	1611329
724035,	1341397	2183905	327271	926150	2481932
724083,	2429665	1712984	2367413	543851	2320579
725052,	2009858	480007	914367	286258	145579
725069,	2130582	1971713	152305	2567436	2042932
725090,	2483664	1181478	2478900	1624781	57125
725828,	2134619	1204168	2198296	2291597	1289780
727120,	2778525	1244196	1386412	657183	2791339
727846,	2164559	2470569	2398809	2391945	987162
727932,	1004173	1040073	1180571	2344591	1885692
728093,	832174	1585780	995871	1153961	211778
728233,	1160495	718370	2447968	2097556	2017044
728668,	2778525	1244196	1386412	657183	2791339
728793,	1249596	959694	445557	1455644	2659853
729700,	2756282	1713185	1027027	1584843	2076819
729795,	573820	1228746	181954	617848	2592788
729903,	2778525	1244196	1386412	657183	2791339
730805,	1386412	1649263	1642428	1823509	2127346
730852,	416248	1001431	2596732	2778525	2295889
731101,	2030858	1456564	2452874	1058584	1124669
731165,	2229101	1310430	472272	863975	2408448
731279,	1368866	460717	1928254	347159	2778525
731420,	1382937	2730930	1613524	167704	296676
731689,	328353	1696629	2077807	788342	1867675
731692,	115570	1830993	229989	1724202	1281077
731763,	258748	512040	931519	462972	612155
732010,	2363970	2353766	367160	2092467	2278169
732450,	755815	654790	1165361	2802573	1242418
733543,	129918	2409634	2629037	1662460	2582558
733706,	2047207	2418025	1072047	57460	1245551
734123,	1834588	1804721	670600	1423457	1425373
734412,	2778525	1244196	1386412	657183	2791339
734648,	2077469	1314280	1063997	619132	259277
734744,	2778525	1244196	1386412	657183	2791339
734979,	1526450	1615362	543444	1975390	2666387
735230,	1042196	2470569	58071	1305773	1984327
735520,	1938881	956935	1597555	1694879	1667513
736136,	2778525	1211391	1978865	2480118	129760
737292,	2778525	1244196	1386412	657183	2791339
737497,	463226	2012370	613891	2183636	2128547
737587,	2620827	823465	1833869	2516651	494475
737657,	2441881	2435320	749025	1238743	1281879
738204,	1943713	81928	535530	125464	750928
738552,	2778442	23873	2082498	138419	2007152
739055,	1550605	1029608	1245551	2530831	1140869
739358,	2778525	1244196	1386412	657183	2791339
739426,	1565316	1920371	967007	69820	2228095
739481,	1506186	1423024	1393890	554226	701500
739525,	2447920	1638990	735851	2761561	283635
739800,	1687644	1182795	1130719	556281	1150284
740486,	2778525	1244196	1386412	657183	2791339
740610,	2371498	360955	1591891	785723	307770
740648,	998626	1262747	257322	1026756	540654
740811,	1281909	2779959	1288715	1603162	1013313
740989,	2778525	1244196	1386412	657183	2791339
742712,	1362730	2244505	1708486	1351284	2379691
743351,	2115909	1913692	1328872	967007	469137
743736,	2778525	1244196	1386412	657183	2791339
744129,	1843411	1753558	889346	2816012	2264926
744159,	2163536	508531	1493475	1217849	303987
744223,	2778525	1244196	1386412	657183	2791339
744776,	1357215	1899159	368163	2342153	1958413
745544,	313495	360505	1059018	1276097	448669
745634,	472040	1720566	1988831	248669	1780684
746005,	2321168	2395026	129918	984916	1472473
746244,	61070	605716	846220	1242727	946205
746826,	2016744	1263263	2739609	1712984	2826101
747194,	67174	2364349	41907	2521535	2522593
747891,	2807311	1426791	1052097	1052695	562726
748699,	295512	1844001	1567110	302727	1093296
748961,	1044973	2198329	1932410	2309476	160510
749042,	2778525	1244196	1386412	657183	2791339
749082,	1328888	2289895	1470020	1550099	2097556
749863,	721941	875776	2632598	952054	1527539
749887,	1782001	1525764	1637351	2439966	1519543
749949,	767563	1852404	526501	516969	1806466
750140,	2045034	2295534	2265362	1561200	1397068
750341,	213751	779080	82055	2786904	1592663
750610,	2112737	2771516	415108	2127346	1390616
751019,	865510	479285	1063844	1467299	1750400
751208,	1295570	1536828	2596490	530276	554542
751272,	245454	1029608	1124313	1086695	788342
751372,	2642267	1944493	1553467	2047319	1004270
752085,	2057312	2404420	2784066	1705710	2374330
752149,	2407172	324577	2346954	973863	2778525
752196,	2778525	1244196	1386412	657183	2791339
752704,	1173321	2803242	1193717	771175	296295
752913,	2778525	1244196	1386412	657183	2791339
752984,	1550605	1465807	1438328	276561	992143
753620,	2778525	1244196	1386412	657183	2791339
753954,	2778525	1244196	1386412	657183	2791339
753975,	2778525	1244196	1386412	657183	2791339
754239,	2778525	1244196	1386412	657183	2791339
754305,	830073	739120	676558	2778525	521643
754555,	2302140	1267928	116630	2694081	365846
754939,	658600	1152795	445991	101005	1025695
754981,	1713185	2578554	81928	1885496	902396
755563,	1258181	2367413	1867675	1518374	1432568
755837,	315939	2533908	631686	2816193	902396
756112,	2778525	1244196	1386412	657183	2791339
756136,	2813646	358883	695864	771416	2148267
756322,	2414830	2566411	2462072	590223	1913558
756831,	1941201	2181051	1128261	882927	242367
756869,	150320	2295683	983391	1754395	1956960
756918,	2405262	2283332	2806711	1593048	1491927
757149,	1029608	52413	518244	620865	2234624
757427,	2170109	1948123	2629037	468701	121026
757543,	1630793	823245	2250474	1577913	1488862
757678,	560740	1928254	2470117	2124560	604278
758393,	2778525	1244196	1386412	657183	2791339
758654,	286848	801430	1871549	782713	660656
758864,	2117630	1442170	514499	902049	1526110
758945,	2778525	1244196	1386412	657183	2791339
759902,	810703	1366236	1472473	2742784	1313179
760041,	1724745	1067639	231348	494504	1354601
760055,	2778525	1244196	1386412	657183	2791339
760535,	1631649	1386412	2323802	1998334	2184780
760813,	990261	1387633	2778525	1244196	1386412
761669,	2778525	1244196	1386412	657183	2791339
761762,	882152	1340066	26945	1823148	617848
762365,	467212	2822479	2426590	1263789	2791339
762426,	2197737	985008	1608366	1563658	461272
762875,	2767814	1021927	1025029	61154	1587725
763251,	2073713	590223	1301835	1194152	1420570
763370,	1535721	1007988	1302933	2235269	1041226
763891,	1763102	152305	521352	1414197	913771
763914,	2520574	677711	1730302	2239409	538944
764413,	2133506	2235269	1201364	2415653	1650365
764446,	2462072	1724745	2125180	2688750	444228
764648,	2778525	1244196	1386412	657183	2791339
764683,	632873	2814250	2146194	902953	1553073
764696,	1705037	1982016	2766009	670600	507069
764746,	2778525	1244196	1386412	657183	2791339
764768,	1929596	1651430	657183	248669	1728143
765365,	310654	750098	2319723	1659407	2063098
765529,	2424713	902396	1584843	1186125	1895173
765605,	1098848	2455056	1967964	712300	1885102
765813,	1207112	728099	882543	2228095	921860
765979,	416248	256095	303635	382276	2596732
765981,	658600	1918420	354473	1655453	1144357
766056,	1550605	2120338	1585141	1564672	1352001
767239,	654546	280045	1739631	1629658	205039
767348,	1981914	2588879	1635746	1058353	824324
767821,	150320	2295683	983391	1956960	1754395
767877,	1106820	1637070	2559923	1905833	2257134
768509,	2778525	1244196	1386412	657183	2791339
768618,	2397541	2319922	1550379	198849	354268
769167,	864642	1250701	218501	416248	256095
769487,	499178	470426	830073	2234624	137527
769624,	1866065	1107095	1956960	933269	2229203
769802,	1726296	955025	2109147	192137	614700
770400,	2040236	1933949	718370	1900729	111742
770971,	2778525	1244196	1386412	657183	2791339
771920,	280155	227721	1781580	2413494	1044622
772011,	467212	1750840	2822479	80075	399435
773398,	2424713	1305773	1835742	1326655	468120
773609,	202516	912185	2618070	1586528	605206
773886,	2593483	2118911	655102	405448	2540060
773902,	590953	48646	1303218	1831675	987368
774060,	2336578	1477026	2068458	2033631	1438437
774301,	1531419	671359	2300234	1000903	2173340
774937,	463226	60875	1755400	1030278	2242308
775070,	2778525	1244196	1386412	657183	2791339
775371,	1221704	947593	1184304	1587199	1129576
775692,	444228	1350472	259808	2128544	1027027
775937,	918665	1712690	1905117	140830	2721169
776177,	1108949	1036813	695609	1971713	2246580
776230,	2087002	1047625	79531	1479988	674147
776521,	1198122	168502	1092821	834755	1719683
776632,	405448	261735	1854295	2082622	412133
776738,	1894867	1524884	562035	472040	2767539
777062,	465361	799756	2202852	2742030	516263
777312,	1301554	2366860	2491011	1882077	55199
777377,	220216	1196981	2802808	1376234	1414197
777564,	1092821	1953846	1657686	1950008	2126869
777890,	1943713	81928	535530	1386412	2031981
778006,	2465711	1669272	2608015	1836210	2285978
778662,	1140338	125464	164623	900370	1269685
778736,	2407172	2613699	324577	702267	1245551
778923,	2778525	1244196	1386412	657183	2791339
779308,	2198252	2686203	1926799	594443	1841956
779374,	2778525	1244196	1386412	657183	2791339
779483,	2778525	1244196	1386412	657183	2791339
779604,	2778525	1244196	1386412	657183	2791339
780144,	2142899	318215	2634334	486719	2138292
780600,	1860008	561576	2109684	952014	1207245
781310,	2778525	1244196	1386412	657183	2791339
781435,	52413	554760	1261615	863245	1548666
782026,	287927	730809	1963763	1346056	1860008
782197,	1110586	2232294	2074256	850799	257479
782781,	701793	942253	2439230	1442937	816014
783068,	2029487	917938	2589829	211361	469973
783378,	693655	493460	715272	510582	1640213
783396,	1854295	1262154	80891	2833871	905704
784955,	1426393	2407172	1322778	2734883	1812692
784998,	1182400	388112	118952	1163863	1091662
785451,	1175356	1804721	2309085	1244196	980161
785606,	536047	784737	657183	2348573	1382937
786001,	1371044	2319540	2065039	2454919	745159
786033,	899111	634336	1267146	542438	403728
786078,	315939	2533908	631686	2816193	902396
786611,	874567	1264231	2693358	1483829	2448117
786660,	2578166	412464	2738695	2579095	2365266
786836,	1176437	92686	2397541	1286007	1998464
788545,	2170109	1640213	258748	1807180	2595466
788724,	2778525	1244196	1386412	657183	2791339
789222,	1881835	2187911	591901	2219714	2452583
789333,	2356407	1654894	868644	1158120	2594614
789389,	1184913	2578166	2128544	355353	2076321
790472,	633832	632512	1948841	1386412	126218
790682,	2028380	1156414	1245551	1426983	2087002
790703,	1941511	2826642	278589	2579533	454934
790726,	197545	48797	2459186	1717842	2264363
791168,	2778525	1244196	1386412	657183	2791339
791241,	1073070	2526320	2516900	483205	92686
791478,	432120	1713185	415631	2325510	754109
791931,	1622792	257322	1610812	10571	543732
792203,	399596	2074256	324333	634598	338595
792299,	2779766	110514	2791339	601761	605206
792949,	315939	2533908	631686	2816193	902396
793286,	578184	954766	2477899	1785793	144873
793526,	35319	2562780	2519824	2730872	2144162
793650,	2778525	1244196	1386412	657183	2791339
793811,	1833869	2047022	2222699	1831341	2482471
794355,	2315525	627254	69820	1535721	1818555
794372,	2791339	1834588	1717731	1265391	1812149
794656,	1775151	1392485	2653910	2438531	1425810
794798,	1809852	1520549	2343643	55199	2830168
795254,	1630881	1724745	2774237	116474	549390
795397,	1098874	138789	2624381	24803	1102456
795551,	1992744	1687295	907427	904238	2268134
795843,	63335	1459360	429339	1226132	1414492
796000,	2778525	1244196	1386412	657183	2791339
796079,	2786093	1874092	2346954	812620	266693
796616,	2778525	1244196	1386412	657183	2791339
796776,	2723666	1531793	1196031	1814222	1323052
796946,	419181	1935754	139405	173221	2505399
797121,	315939	2533908	631686	2816193	902396
797491,	1381804	2141209	2778525	1244196	1386412
797511,	2444629	1368635	1732529	2256611	1028530
797599,	2778525	1244196	1386412	657183	2791339
798140,	1299162	2358045	2521535	1100806	2232458
798172,	2479678	784737	927190	1487069	1520097
798746,	1050778	376954	486936	1287323	1160046
798756,	146196	2182715	728099	1469274	1380378
798845,	2778525	1244196	1386412	657183	2791339
800351,	1239154	633832	632512	1948841	126218
800821,	1328872	2115909	2208375	1154275	2612009
800905,	1640213	1724149	747193	281325	1302561
801202,	794156	725456	1704256	2507411	1461999
801501,	1178619	105410	771171	1238752	967667
801635,	2264972	2197737	1327156	257322	2666872
801829,	2826101	2002390	1326655	784737	2614450
801863,	447873	2345556	2704486	2164778	2014227
802141,	119522	2504198	838799	2774933	2438243
802553,	1027027	1092821	2250299	2565714	2712481
803412,	2537726	1662648	1786175	1292959	192727
803748,	2233273	1564672	2353771	1922257	422888
804435,	2778525	1244196	1386412	657183	2791339
804533,	2521696	97350	1283564	26637	189378
804595,	1212173	72040	1373407	2483664	1218780
805082,	445302	1585780	935296	2563518	2478858
806127,	2421539	1414147	2375901	2659130	1540116
806179,	2464601	126379	2136354	1728212	614476
807422,	2778525	1244196	1386412	657183	2791339
807429,	979124	2168916	2501411	221757	190415
807808,	1707917	2628652	1928254	2648928	1170905
807810,	1163578	2799724	2568839	1131560	891869
808125,	269069	451683	294138	425507	632873
808613,	1338318	2051232	814701	868261	215873
808832,	2778525	1244196	1386412	657183	2791339
808927,	1731527	1041709	2163340	1089692	586165
809017,	26304	1358575	632512	2589208	2097556
809129,	848165	1550237	1443706	1943653	2355844
809225,	1218572	246014	1407755	895600	2697314
809513,	2778525	1244196	1386412	657183	2791339
809519,	1898363	381226	730450	2553625	2489878
809644,	478208	623539	260617	841162	1322673
810270,	1713185	2047207	2353766	367160	540654
811327,	841353	465023	1459811	435399	642268
