938054:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
938272:[(1033843,0.814041616561),(406231,0.799119730746),(2779522,0.760893134174),(2068319,0.753464866045),(570383,0.750231477632),]
938306:[(2337857,0.921641531972),(1328888,0.919707570802),(1478894,0.910129921058),(2424927,0.900933739819),(1949765,0.890808550928),]
938410:[(1641364,0.874520361178),(2511207,0.69727929248),(1891459,0.557695161316),(2410463,0.499122093876),(185962,0.364655645997),]
939219:[(2079448,0.655604002507),(2433665,0.593704865856),(1283970,0.111763844219),(2720356,0.0502629703472),(1170835,0.0),]
939700:[(1331308,0.908402146786),(2802000,0.873049400164),(2414623,0.868204324829),(376312,0.847267190858),(785723,0.831630428548),]
940869:[(2559923,0.910056213321),(2059763,0.897664477773),(1905833,0.863758087353),(1865831,0.792208981168),(828489,0.751294221295),]
941196:[(955230,0.953097389085),(1347927,0.903820502807),(1387396,0.806028697548),(1679143,0.687761585707),(267769,0.683432945064),]
941395:[(2414830,0.968952954034),(2462072,0.926578023856),(1874092,0.816731668241),(1811496,0.810766675734),(290587,0.751150179131),]
942155:[(493460,0.997598487228),(668899,0.970849907145),(1093296,0.923473511471),(767563,0.861145324974),(1239154,0.781440205357),]
942348:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
942506:[(1264055,0.881947186034),(1250701,0.825164794172),(1176133,0.801516797448),(416248,0.757530054979),(256095,0.740845845748),]
943055:[(360955,0.976865656469),(1175356,0.950810275964),(2397541,0.949182365145),(2309085,0.936366812135),(980161,0.88630746035),]
943508:[(2624381,0.553308801816),(1246598,0.519346849362),(2245179,0.466583204109),(2388776,0.442095149881),(490306,0.430037714227),]
943720:[(923364,0.936381651565),(392985,0.807349322532),(2021391,0.736660950114),(52365,0.663048539792),(2435845,0.615587592348),]
944449:[(1805606,0.988189325678),(2632598,0.988122453686),(1772767,0.921920943746),(589977,0.90635636156),(1265174,0.799485423149),]
944723:[(1731744,0.614504149497),(954790,0.547803769124),(146656,0.470980698714),(1442073,0.465347051363),(1187618,0.463487835154),]
945585:[(1250701,0.825164794172),(1631649,0.764027564394),(190325,0.723572913283),(2327186,0.666878352917),(2319723,0.650551076275),]
945851:[(575386,0.959266396707),(1768281,0.949104159344),(857572,0.941721004176),(2077469,0.937556273256),(1578326,0.907526596419),]
946058:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
946204:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
946553:[(2424713,0.961289657311),(1331308,0.908402146786),(709731,0.863878877823),(2093033,0.863075860275),(1220445,0.754251314159),]
946648:[(2148267,0.535293265166),(229304,0.345441123126),(313851,0.339051329959),(525076,0.294682958478),(1988490,0.284002952308),]
947049:[(147966,0.995335657589),(877960,0.966681272085),(1181698,0.954783856471),(2309085,0.936366812135),(2462072,0.858480840412),]
947082:[(1563658,0.605833800966),(1801186,0.496918160783),(1943713,0.459287268106),(2429594,0.456262953915),(1123270,0.428433991829),]
947221:[(478208,0.89639391269),(2077469,0.776803906959),(2450694,0.665775840798),(1648491,0.599247849866),(2224311,0.551831758486),]
947223:[(1418609,0.881332099115),(1137112,0.807471900172),(2001254,0.801492475561),(515119,0.680597316419),(478208,0.631098167304),]
947642:[(851439,0.498309582675),(1310205,0.494958332757),(2713243,0.113669613793),(888297,0.0),(2467686,0.0),]
948202:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
948233:[(333993,0.800400984406),(774643,0.776135863409),(415108,0.758930484376),(310408,0.724221581577),(730277,0.687665375159),]
949844:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
949968:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
950348:[(68670,0.953489203007),(2379661,0.881164455034),(686014,0.766008237211),(468701,0.765044164305),(2371498,0.70764840135),]
950545:[(1491437,0.952629737636),(1064960,0.905514688378),(49509,0.893394868188),(2833963,0.888512231185),(1954192,0.858271506344),]
950769:[(2603642,0.800250445118),(2833516,0.764019891212),(315406,0.761549217794),(536047,0.739844968985),(1082550,0.739269767178),]
950829:[(931234,0.970810395438),(1221097,0.944777722897),(1495141,0.932122295909),(164655,0.922384412009),(2040236,0.897234538894),]
950839:[(1630881,0.989552870212),(1329862,0.866028665102),(779190,0.789461714996),(2778525,0.616598412727),(1739743,0.607084460606),]
950877:[(77400,0.566067550565),(1244196,0.532125557283),(666889,0.490452627387),(1050950,0.487998223277),(2771189,0.37898833014),]
950913:[(482435,0.983234917257),(2665493,0.906724634924),(2721169,0.90637520983),(2111438,0.898028036548),(1988831,0.714326447897),]
951034:[(2723666,0.978563583954),(2520574,0.921249947253),(1827533,0.790957298005),(2013026,0.776282194304),(2128544,0.773496225179),]
952484:[(2473829,0.876960974314),(555298,0.823672938409),(1213969,0.815190045728),(695609,0.78039008918),(1971713,0.745796333078),]
952854:[(2415922,0.869931222595),(1345778,0.633566225652),(2791278,0.616535479371),(1594392,0.483493373378),(1828811,0.333175500241),]
952979:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
953452:[(1272178,0.232168807213),(807784,0.212557818048),(400455,0.173118994034),(1184328,0.13023959297),(2250038,0.110563746896),]
953622:[(5799,0.909969610434),(328974,0.807462061317),(1165361,0.788760723682),(687732,0.765010696821),(2293269,0.742793457702),]
953661:[(2013432,0.866217337191),(533554,0.756554944238),(152305,0.729363192648),(677951,0.603230042606),(2021391,0.590648220995),]
953773:[(1550379,0.910351509433),(1806276,0.796802894989),(2113459,0.702021905794),(2362007,0.649135613986),(1540116,0.55989522132),]
954438:[(1463219,0.459636153487),(1766391,0.437524558125),(36053,0.367609747651),(2282652,0.292884177262),(1854295,0.273775605236),]
954948:[(1433396,0.820741114147),(2578120,0.738691761233),(868361,0.723001056813),(1294124,0.697912465873),(827218,0.668786894616),]
954952:[(1269685,0.87171346116),(758125,0.865493685858),(2444629,0.802981878933),(2169221,0.771004375677),(1838145,0.769979452059),]
954999:[(2559545,0.804024370261),(2152046,0.721630953614),(1414197,0.338380877985),(562996,0.230378413735),(5965,0.224122236468),]
955411:[(2462072,0.926578023856),(2445138,0.853560611456),(1251613,0.834580264145),(1874092,0.816731668241),(2195143,0.77255769865),]
955590:[(1290377,0.0612424977781),(2224868,0.00432040015289),(502195,0.0),(749431,-0.129094945731),(1671267,-0.148973940656),]
955720:[(897837,0.294846846238),(1435542,0.249546263828),(2519335,0.200875181016),(1767883,0.0812434201664),(619556,0.0424352726243),]
956095:[(81928,0.879536348233),(472594,0.857730810167),(2820043,0.799537879294),(237692,0.798596483943),(2541605,0.792655303669),]
956242:[(2607683,0.727980909381),(9054,0.713712905193),(1728143,0.589318115248),(1692648,0.538982651981),(218501,0.530198134368),]
956304:[(2374658,0.940924525443),(2248877,0.930713383338),(1941455,0.914173148232),(1719018,0.914033279519),(228623,0.888703895976),]
956317:[(1108949,0.879549764631),(109925,0.867838615771),(823512,0.836735661696),(1775151,0.66692485961),(718370,0.58096618126),]
956951:[(2652417,0.864004183055),(776155,0.861823135549),(665194,0.780402276899),(1521687,0.630812846159),(2779857,0.623757339908),]
957060:[(677587,0.986078293722),(1501314,0.977293818726),(1718836,0.758556805492),(1750400,0.239750941969),(1952969,0.239472746141),]
957446:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
958899:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
960104:[(1392966,0.241735286373),(1302734,0.0973988677712),(1546639,0.0879221150268),(5964,0.0406784008956),(755625,0.0360214926297),]
960371:[(698106,0.829059531269),(1079639,0.796978624787),(898727,0.723072325618),(243570,0.618573098812),(966979,0.575896693172),]
961007:[(445991,0.794830661496),(1301883,0.787219208503),(1244196,0.729588179653),(569889,0.71340162286),(1768848,0.689429504832),]
961234:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
961727:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
962001:[(1811428,0.934295868923),(215873,0.291041778552),(237270,0.0395292819983),(1326940,0.0254761606308),(1199065,0.0),]
962083:[(547033,1.0),(984916,0.898299180879),(111095,0.870810990276),(415358,0.831019159458),(2463631,0.776839262576),]
962296:[(2397541,0.949182365145),(2319922,0.916092865737),(1550379,0.910351509433),(354268,0.854988165847),(194241,0.840016004083),]
962497:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
962509:[(81412,0.957582951986),(536047,0.804322916076),(1526269,0.71487512394),(906209,0.691566489086),(1205778,0.683471981479),]
962637:[(2516900,0.825973182352),(237692,0.798596483943),(1165361,0.788760723682),(1584843,0.770153685503),(190325,0.723572913283),]
962823:[(2826101,0.882200401466),(1990175,0.816997366785),(2524643,0.785066141308),(2775637,0.776568711306),(313495,0.766747039278),]
963079:[(949304,0.999995585979),(846665,0.950156655477),(934577,0.885250661767),(1841956,0.760199000836),(2766686,0.711168797589),]
963208:[(2197737,0.881362406081),(2258108,0.771848497582),(2428937,0.728932411073),(2185485,0.694448125928),(956104,0.684691123908),]
963456:[(1165695,0.914363061776),(1980367,0.0690146628004),(64723,0.00124432706692),(676486,0.0),(604808,-0.0219116273896),]
963710:[(1679143,0.359495152037),(1184328,0.325717901649),(1854085,0.269884063209),(650831,0.243657316832),(1673813,0.213542403411),]
964019:[(1854409,0.405035886621),(2534539,0.404219036902),(79775,0.272208679551),(2383776,0.269021506778),(134741,0.181472453034),]
964901:[(1072942,0.936115048995),(1553467,0.880269301472),(826942,0.804820219783),(2413494,0.77492688803),(2163340,0.7649504728),]
965376:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
965555:[(1672211,0.763500060589),(2791339,0.728205040001),(2362507,0.676823126342),(1927789,0.640959855553),(1025695,0.623992733886),]
965978:[(657921,0.81016011199),(1929596,0.749200389058),(657183,0.720398601593),(1947468,0.706239951621),(2113459,0.702021905794),]
966046:[(1041709,0.790430941051),(1139628,0.765344283744),(1959963,0.693508333241),(1993445,0.599115483489),(1998862,0.561478763316),]
966692:[(1051054,0.964638340477),(873477,0.933733203548),(715107,0.830372569868),(131739,0.803472920586),(2031981,0.794124928785),]
966973:[(985008,0.86827637616),(2197213,0.454293485138),(322193,0.313674638007),(874263,0.240371690855),(52365,0.232658266322),]
967271:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
967915:[(1652470,0.912612484679),(2833963,0.888512231185),(893945,0.868953420679),(1808862,0.82573085114),(459732,0.773855884343),]
968030:[(2785206,0.770023389406),(125464,0.734628713529),(2163770,0.716525474034),(1044036,0.551330593035),(770454,0.492658703318),]
968045:[(728099,0.9238458825),(1443014,0.841783643276),(2096789,0.786332963276),(1550099,0.75926797244),(1130719,0.674607471642),]
968354:[(81928,0.879536348233),(438066,0.621957354361),(2085209,0.619056156365),(2429998,0.614638699559),(1338810,0.525981812427),]
968986:[(1064821,0.440269805248),(259359,0.431004808799),(1187250,0.370166309766),(925765,0.369408162725),(140225,0.230750105199),]
970042:[(2659698,0.643423773889),(971284,0.62988157229),(2419773,0.588356767808),(1162250,0.52617838093),(2423978,0.521212113143),]
970373:[(1711686,0.976663692494),(1687644,0.853840804035),(2092516,0.847219364176),(1342530,0.836263329759),(1648278,0.803857796331),]
970531:[(1982016,0.231063261717),(5232,0.20504903139),(585287,0.194190191578),(1925386,0.185407689036),(2783627,0.158338215025),]
970939:[(1841463,0.844682941435),(1342669,0.83367556977),(1946833,0.814761215704),(1009366,0.809267065233),(1301883,0.787219208503),]
971564:[(1340660,0.77257314036),(1389022,0.712886822652),(1089397,0.652540962283),(521907,0.548359685228),(2257510,0.503429334577),]
972018:[(1881265,0.950270390896),(1166775,0.926475426426),(1930991,0.847770281603),(2758493,0.735548043596),(152305,0.729363192648),]
972204:[(749025,1.0),(1811428,0.934295868923),(2791339,0.825824838989),(2204165,0.768324394623),(2781618,0.767768468587),]
972213:[(1753558,0.628033375829),(889346,0.619638482273),(79549,0.544465100233),(2433077,0.501673269528),(306192,0.424406640358),]
972498:[(1941511,0.958417331248),(1576126,0.95572693927),(1646190,0.947512784964),(160510,0.910769615727),(1438328,0.898594224901),]
972825:[(2424713,0.961289657311),(81928,0.879536348233),(2782162,0.858371626571),(352160,0.846595106131),(600541,0.79109799303),]
972922:[(1267146,0.917551136564),(555502,0.773793110505),(1412234,0.739361510996),(898727,0.723072325618),(1157443,0.695015407492),]
973044:[(631930,0.94047513413),(1127970,0.894068873108),(1786175,0.850502892306),(952102,0.83157586848),(829836,0.8252270268),]
973163:[(1698606,0.990157951202),(1464929,0.917013270535),(660656,0.765470035199),(2679145,0.668563298235),(972388,0.659603306151),]
973419:[(1841463,0.844682941435),(1342669,0.83367556977),(1946833,0.814761215704),(1009366,0.809267065233),(1301883,0.787219208503),]
973581:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
973634:[(632512,0.716191627734),(1839583,0.680740725147),(1274702,0.622079712502),(2807311,0.617512126933),(270332,0.539156638162),]
973663:[(1117270,0.965044150147),(540654,0.836981021257),(1432568,0.812657276415),(1245551,0.801447337621),(1192203,0.800015621931),]
974268:[(350611,0.96832765721),(2325510,0.899514897745),(1472473,0.894174784878),(510461,0.723495115586),(2685664,0.722270455623),]
974875:[(2309085,0.936366812135),(2290809,0.924064984621),(129918,0.922893629268),(2319922,0.916092865737),(1550379,0.910351509433),]
974909:[(2559923,0.910056213321),(2059763,0.897664477773),(1905833,0.863758087353),(1865831,0.792208981168),(828489,0.751294221295),]
974926:[(1024324,0.943281525511),(1807457,0.914550375079),(1941455,0.914173148232),(2753831,0.913235732196),(464522,0.875143555506),]
975101:[(1479987,0.852681969677),(812479,0.851421881607),(1735874,0.789866096377),(1240596,0.694006627144),(981037,0.660577576144),]
975162:[(2219619,0.996970532392),(2397541,0.949182365145),(863165,0.92432369493),(1928254,0.902291528016),(72465,0.881519830263),]
975423:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
976058:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
976863:[(1246472,0.789161671581),(1051054,0.5463371424),(715107,0.423151925948),(98842,0.36889191876),(573820,0.364546983826),]
977056:[(810703,0.998104392337),(399596,0.965761171198),(146196,0.945590437228),(16356,0.81863190478),(1476699,0.789022066007),]
977213:[(120395,0.916561162018),(1000903,0.831721117196),(2749976,0.80625843215),(1476432,0.783475012497),(155458,0.764873562846),]
977285:[(2408706,0.713206333692),(233,0.602267285504),(2052424,0.52738185665),(1972717,0.48200684792),(2814953,0.408952367792),]
977856:[(1045268,0.836092413962),(2432149,0.823767778415),(835004,0.759291115328),(1523501,0.729939878425),(1306144,0.688713287232),]
979075:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
979422:[(1250267,0.962647754293),(1909523,0.930129866556),(1630793,0.913945732769),(117573,0.819650518491),(164946,0.798370402056),]
979432:[(1610932,0.792558106072),(1165361,0.788760723682),(2038259,0.430903517326),(2095672,0.410476876901),(1569910,0.391992834483),]
979457:[(2826101,0.882200401466),(198849,0.873065526372),(1019461,0.86080459865),(68304,0.812755345472),(1724730,0.789701378394),]
979577:[(1640028,0.857851584127),(1342530,0.836263329759),(465818,0.721947376888),(803522,0.714584108665),(2585117,0.672123804287),]
979993:[(1469661,0.881428958189),(245823,0.609278481684),(1684123,0.515509775757),(1040443,0.511192401707),(265633,0.489010520072),]
980167:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
980297:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
980344:[(493460,0.938702661054),(2479462,0.908724034382),(222443,0.905684906847),(1826571,0.90560978186),(588861,0.877555181214),]
980538:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
981526:[(620865,0.776289769902),(1067189,0.728717759633),(1557652,0.594467640158),(1837308,0.589985925315),(1671183,0.569064087635),]
981696:[(1239154,0.781440205357),(633832,0.774917614887),(632512,0.75556540328),(1948841,0.73416522007),(126218,0.730699447601),]
982219:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
982774:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
983217:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
983512:[(708657,0.931388802457),(1419906,0.926602145849),(674319,0.91155185182),(33197,0.715290462891),(972388,0.659603306151),]
983622:[(2730420,0.950692665794),(2423611,0.902014646105),(1469274,0.900569869143),(1591692,0.882779882286),(588861,0.877555181214),]
983769:[(632512,0.75556540328),(1527018,0.540015857578),(414234,0.486918923906),(2769818,0.455450178423),(1755502,0.387381766623),]
984164:[(1604112,0.972547034709),(1093296,0.923473511471),(1277012,0.819884657478),(454934,0.734438932122),(706307,0.672773602531),]
984248:[(2336274,0.745371387341),(523541,0.601814074865),(2313052,0.554296810678),(1100288,0.545154778534),(1761602,0.514474182804),]
984837:[(181954,0.895401148834),(181004,0.850636585071),(30281,0.645757118792),(1938510,0.639073066),(168629,0.479741963884),]
984904:[(1267146,0.917551136564),(1287265,0.777242298801),(1218572,0.599851810448),(1965763,0.382094627276),(1107275,0.337589329017),]
985022:[(536047,0.537605843656),(749025,0.471002052409),(1642428,0.467732756551),(735545,0.405855204371),(32344,0.401599732608),]
985392:[(2640339,0.980043136907),(2538232,0.935722704995),(1423795,0.891726965874),(1303869,0.825541805942),(2710106,0.806426243812),]
986235:[(1165605,0.978449940056),(2473829,0.876960974314),(367160,0.847944222545),(2603862,0.834887220067),(365846,0.791925968967),]
986272:[(1527539,0.608912778504),(2086041,0.535807273189),(961545,0.473335765304),(162125,0.443776806419),(1486947,0.374743009646),]
986332:[(316152,0.794369286335),(1614180,0.484341919729),(2749976,0.312886636887),(198258,0.275915826143),(306474,0.256932613211),]
986401:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
986507:[(2150585,0.45421009154),(85264,0.374514152309),(2439660,0.348774618378),(1895974,0.302946534604),(1527539,0.283926715947),]
987031:[(1301554,0.791073340277),(1476432,0.783475012497),(1092821,0.776964423185),(2258108,0.771848497582),(1461004,0.640435628836),]
987637:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
987794:[(2028380,0.992048049291),(1156414,0.97123169737),(1073070,0.962043991287),(1183354,0.881863534566),(2087002,0.774759647571),]
988205:[(530995,0.795111724011),(971016,0.60646298019),(1919303,0.0),(1928214,0.0),(688832,0.0),]
988481:[(769879,0.544865108919),(1751874,0.457888609915),(2770160,0.434948227592),(2063903,0.38017823478),(2227722,0.348293832561),]
988868:[(724464,0.950880231581),(2520574,0.921249947253),(769613,0.878366161482),(202191,0.856239673482),(1573166,0.847636363533),]
989260:[(1152735,0.955782627418),(479200,0.770062479088),(1069584,0.751608404541),(447985,0.345868076417),(2375182,0.23979934726),]
989272:[(315188,1.0),(2347945,0.863890936759),(1245551,0.801447337621),(2042792,0.675837340366),(1433888,0.645083773973),]
989403:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
989932:[(1162250,0.912903654873),(984796,0.735594102873),(343377,0.685436366537),(548592,0.604264830675),(813931,0.587412642377),]
989950:[(2354859,0.935494109821),(1352337,0.908957474593),(2047207,0.895280266646),(472594,0.857730810167),(1384910,0.831088193647),]
990002:[(931234,0.970810395438),(1230659,0.760646346254),(162404,0.689634012367),(261126,0.567890807833),(1736779,0.443564672238),]
990444:[(2829667,0.460324969643),(1187274,0.164447806984),(336191,0.0),(268953,-0.0319943664486),(2646193,-0.322737583398),]
990635:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
990779:[(1672211,0.763500060589),(2791339,0.728205040001),(2362507,0.676823126342),(1859233,0.670577385586),(1927789,0.640959855553),]
990881:[(1944493,0.925712384526),(2714597,0.896092862863),(231348,0.84540383406),(1854566,0.828064294199),(2516900,0.825973182352),]
991647:[(1531419,0.963498934399),(431442,0.881556948349),(543851,0.866312445454),(1447302,0.72598271294),(1604145,0.71939167715),]
991914:[(1212173,0.929211308618),(5799,0.909969610434),(1646883,0.866214445394),(313894,0.847289371628),(2641962,0.825006188471),]
991986:[(246007,0.856572054839),(1655487,0.822365446918),(325162,0.786479309818),(2181794,0.73615002455),(2496427,0.735801668228),]
992168:[(1947468,0.706239951621),(286429,0.284176421286),(169886,0.0191260354026),(1506981,0.0),(2633391,-0.0569939822223),]
992771:[(2477038,0.967726535055),(2578120,0.738691761233),(2083455,0.696533350896),(2242730,0.674951126523),(306192,0.424406640358),]
993373:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
994702:[(1754173,0.86008399489),(2242730,0.674951126523),(257339,0.608616438072),(1768956,0.502801110805),(463063,0.445616390768),]
994883:[(2610801,0.985114108055),(1089692,0.617237945686),(932573,0.413501871151),(757883,0.399130258556),(2158560,0.377660057519),]
995102:[(1630881,0.989552870212),(779190,0.789461714996),(605393,0.700160935555),(781077,0.590664270871),(662302,0.568021070262),]
995728:[(493460,0.938702661054),(59830,0.885131175684),(2219078,0.740402186148),(932330,0.624891898216),(1887309,0.531240417293),]
995793:[(1204580,0.304008286221),(2013665,0.297851782391),(183000,0.268464239885),(2296371,0.133943420505),(1175235,0.0992991125832),]
995904:[(1472220,0.956652819809),(1795584,0.915694357524),(2347945,0.863890936759),(1427934,0.771692500026),(1483540,0.636604656328),]
995972:[(285761,0.938008863809),(766863,0.929175892117),(1895272,0.888878261025),(1102940,0.807672459032),(1633400,0.780712204475),]
996137:[(2578299,0.804731483079),(1990447,0.783842853291),(252577,0.554314468939),(2511769,0.501159806454),(2384911,0.491274635913),]
996586:[(844416,0.828747595601),(1742604,0.738635320847),(2473621,0.628881122236),(1297289,0.568950256489),(1838170,0.536241828949),]
996641:[(184517,0.80777820526),(98760,0.649352408694),(2725896,0.594592417715),(1053047,0.518014166811),(1902625,0.510765826043),]
996981:[(658600,0.968604276861),(1072942,0.936115048995),(101005,0.793001526319),(1025695,0.781402353063),(1197049,0.752718470851),]
998287:[(1160495,0.948380971983),(1681931,0.440923052658),(388112,0.391920094651),(2090363,0.252922444636),(731126,0.240070015889),]
998803:[(1829851,0.797713055449),(1623663,0.645272715276),(769879,0.610091256178),(1932185,0.590447723199),(1666903,0.520299008622),]
998981:[(2527062,0.892998827552),(1418609,0.881332099115),(2409634,0.749198959871),(788342,0.71127811307),(1318983,0.703974510666),]
999567:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
999708:[(1953130,0.682812696239),(677951,0.332384922544),(1086684,0.309187488584),(1884900,0.198152344504),(1769334,0.169396122699),]
999829:[(2415922,0.869931222595),(1433396,0.820741114147),(2175084,0.820628170612),(1940721,0.776852644051),(1155822,0.668962953706),]
999911:[(1982016,0.950608450121),(1176133,0.942164831114),(2367413,0.87443031949),(416248,0.757530054979),(788342,0.71127811307),]
1000051:[(1118007,0.851945046328),(1165361,0.788760723682),(2693020,0.641002573428),(1616427,0.600719161931),(628817,0.581571074402),]
1000450:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
1001023:[(802446,0.000315776083593),(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),]
1001064:[(1212218,0.397516881736),(2136691,0.0935296199594),(1939530,0.0445533721108),(936410,0.0225242191613),(941656,0.0164712993564),]
1001283:[(1630793,0.913945732769),(2463916,0.51548858606),(1025299,0.498258191583),(845879,0.492947018402),(1193409,0.458091178267),]
1001539:[(2407172,0.907665348935),(2613699,0.880041738469),(324577,0.857354109816),(702267,0.841110758332),(1245551,0.801447337621),]
1001684:[(1071532,0.806867896973),(534046,0.765297579298),(1443014,0.587160487168),(266909,0.521675218821),(1965763,0.312458919568),]
1002222:[(2659024,0.898192616606),(2328845,0.734994560111),(2240764,0.616122431926),(2270467,0.616047529324),(1044973,0.572844016693),]
1003434:[(668131,0.62842381293),(1576792,0.487873445934),(2147047,0.435079858703),(1748655,0.415578814413),(1529928,0.373059179321),]
1003554:[(1286433,0.677938090681),(749846,0.311384517452),(1301369,0.30185180197),(857809,0.25003150336),(1375618,0.239982768053),]
1003865:[(796373,0.986609879206),(923364,0.936381651565),(1864789,0.930250175178),(902396,0.862520461827),(2353766,0.858726879556),]
1003929:[(1837308,0.912275142982),(1761602,0.86948740037),(2320579,0.8636214821),(2656147,0.836302825161),(1330328,0.834461606924),]
1004442:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
1004644:[(1294682,0.883898136155),(952894,0.812103829953),(1982238,0.754793865421),(1273652,0.6546193291),(2240764,0.616122431926),]
1004786:[(1521919,0.921391037505),(758125,0.865493685858),(925129,0.797810153763),(445991,0.794830661496),(2169221,0.771004375677),]
1005053:[(893945,0.868953420679),(1518374,0.845741791146),(1901910,0.831067260232),(1808862,0.82573085114),(1253283,0.803767843494),]
1005299:[(1748521,0.921403960003),(668131,0.62842381293),(1499394,0.554039354432),(972388,0.514087927897),(2289895,0.490414761464),]
1005659:[(1822566,0.999505310791),(1572484,0.974401721233),(1093296,0.923473511471),(26365,0.891986842694),(2833963,0.888512231185),]
1005794:[(1340660,0.77257314036),(1753558,0.749931367404),(2464914,0.724707705489),(1389763,0.593025243531),(129847,0.547930748148),]
1006216:[(2435097,0.975402047292),(2141141,0.966157696668),(887776,0.878014404163),(1867820,0.830603024207),(1637441,0.807409354764),]
1006791:[(2085889,0.919484806219),(1897600,0.80830202541),(2541605,0.792655303669),(2756225,0.785755689566),(767761,0.766974303084),]
1007005:[(1550865,0.962629306482),(2660875,0.958705080752),(1520097,0.941578058856),(2435845,0.864630101212),(2516900,0.825973182352),]
1007502:[(1146233,0.934020733721),(874567,0.862293706771),(1637441,0.807409354764),(2126142,0.773283079547),(1090792,0.633723644285),]
1007547:[(1705918,0.958294958821),(2420184,0.90013600445),(2637434,0.861306209605),(816048,0.81427679462),(984796,0.735594102873),]
1007858:[(2309085,0.936366812135),(1338318,0.929330760145),(980161,0.88630746035),(66422,0.874927526959),(2462072,0.858480840412),]
1007928:[(1672211,0.763500060589),(2791339,0.728205040001),(2362507,0.676823126342),(1927789,0.640959855553),(1025695,0.623992733886),]
1008137:[(1867675,0.925393834405),(955230,0.866692736343),(181004,0.826827613561),(1874092,0.816731668241),(2802808,0.691913615058),]
1008176:[(1786175,0.843202551495),(997790,0.816008192818),(1301883,0.787219208503),(1452276,0.757281795619),(207949,0.698324929351),]
1008931:[(2479462,0.908724034382),(1826571,0.90560978186),(2462072,0.892878315039),(2413494,0.889201469266),(1301883,0.787219208503),]
1009055:[(1475454,0.94392745031),(1150656,0.788850709505),(1636659,0.679278652287),(2047542,0.629596516286),(1717754,0.579973907124),]
1009945:[(323833,0.970093686612),(235378,0.95282194006),(2284411,0.789378797868),(486772,0.737329692816),(2711800,0.71635524823),]
1010150:[(2778525,-2),(1244196,-3),(1386412,-4),(657183,-5),(2791339,-6),]
1010950:[(2127719,0.968617365663),(2250919,0.776725764675),(2171665,0.755841796909),(2772845,0.7465049966),(373199,0.745830383079),]
1011011:[(2524643,0.966376889739),(146196,0.945590437228),(2182715,0.932331782931),(1380378,0.89487098226),(2078155,0.878652420951),]
1011555:[(1371044,0.711714544569),(2764775,0.556655441443),(1669539,0.439216055013),(2250103,0.407465376076),(2230175,0.341074409112),]
1012049:[(287927,0.945604837992),(730809,0.934794770181),(784737,0.928418460239),(1963763,0.926457045155),(1093941,0.900797383858),]
